id_season,tm,game_date,time_start,extdom,opponent,w_l,overtime,pts_tm,pts_opp,w_tot,l_tot,streak_w_l
2001,CHI,2001-02-24,8:30p,,Vancouver Grizzlies,W,,90,75,9,45,W 1
2001,CHI,2001-02-26,8:30p,,Golden State Warriors,L,,78,84,9,46,L 1
2001,CHI,2001-02-28,8:30p,,Houston Rockets,L,,78,95,9,47,L 2
2001,CHI,2001-03-02,8:30p,,New York Knicks,W,,81,72,10,47,W 1
2001,CHI,2001-03-03,8:30p,@,Milwaukee Bucks,L,2OT,122,126,10,48,L 1
2001,CHI,2001-03-06,8:30p,,Cleveland Cavaliers,W,,87,74,11,48,W 1
2001,CHI,2001-03-09,8:00p,@,Detroit Pistons,L,,75,108,11,49,L 1
2001,CHI,2001-03-10,7:30p,@,Atlanta Hawks,L,,90,93,11,50,L 2
2001,CHI,2001-03-12,7:00p,@,Charlotte Hornets,L,,94,102,11,51,L 3
2001,CHI,2001-03-14,8:30p,,Philadelphia 76ers,L,,67,85,11,52,L 4
2001,CHI,2001-03-16,8:30p,,Seattle SuperSonics,L,,80,90,11,53,L 5
2001,CHI,2001-03-17,7:30p,@,New York Knicks,L,,80,101,11,54,L 6
2001,CHI,2001-03-20,8:30p,,Orlando Magic,L,,95,103,11,55,L 7
2001,CHI,2001-03-21,7:30p,@,Miami Heat,L,,81,109,11,56,L 8
2001,CHI,2001-03-23,8:30p,,Charlotte Hornets,W,OT,93,90,12,56,W 1
2001,CHI,2001-03-25,3:00p,@,Boston Celtics,L,,98,102,12,57,L 1
2001,CHI,2001-03-26,8:30p,,Denver Nuggets,L,OT,104,109,12,58,L 2
2001,CHI,2001-03-29,8:30p,,Boston Celtics,L,,104,106,12,59,L 3
2001,CHI,2001-03-31,8:30p,,Miami Heat,L,,90,97,12,60,L 4
2001,CHI,2001-04-03,8:30p,,Detroit Pistons,L,,83,110,12,61,L 5
2001,CHI,2001-04-05,8:30p,,Los Angeles Lakers,L,,88,100,12,62,L 6
2001,CHI,2001-04-06,8:00p,@,Indiana Pacers,L,,93,100,12,63,L 7
2001,CHI,2001-04-08,3:00p,@,Toronto Raptors,L,,88,100,12,64,L 8
2001,CHI,2001-04-10,8:00p,@,Milwaukee Bucks,L,,84,105,12,65,L 9
2001,CHI,2001-04-11,7:00p,@,Washington Wizards,W,,113,109,13,65,W 1
2001,CHI,2001-04-13,8:30p,,Utah Jazz,L,,83,94,13,66,L 1
2001,CHI,2001-04-15,3:00p,,Indiana Pacers,L,,86,93,13,67,L 2
2001,CHI,2001-04-17,7:30p,@,New Jersey Nets,W,,100,94,14,67,W 1
2001,CHI,2001-04-18,7:00p,@,Philadelphia 76ers,W,,92,86,15,67,W 2
2001,CLE,2000-10-31,7:30p,@,New Jersey Nets,W,,86,82,1,0,W 1
2001,CLE,2000-11-01,7:30p,,Sacramento Kings,W,2OT,102,100,2,0,W 2
2001,CLE,2000-11-04,7:30p,,Boston Celtics,W,,91,89,3,0,W 3
2001,CLE,2000-11-08,7:30p,@,New York Knicks,W,,99,97,4,0,W 4
2001,CLE,2000-11-10,7:00p,@,Toronto Raptors,L,,88,115,4,1,L 1
2001,CLE,2000-11-11,7:30p,,Washington Wizards,W,,86,73,5,1,W 1
2001,CLE,2000-11-14,7:30p,,Golden State Warriors,W,,96,86,6,1,W 2
2001,CLE,2000-11-15,7:00p,@,Philadelphia 76ers,L,,98,107,6,2,L 1
2001,CLE,2000-11-17,8:30p,@,Milwaukee Bucks,L,,76,89,6,3,L 2
2001,CLE,2000-11-21,7:30p,,Detroit Pistons,W,,117,98,7,3,W 1
2001,CLE,2000-11-22,7:30p,@,Miami Heat,W,,86,67,8,3,W 2
2001,CLE,2000-11-24,7:30p,,Miami Heat,W,,85,80,9,3,W 3
2001,CLE,2000-11-25,7:30p,@,Charlotte Hornets,L,,98,109,9,4,L 1
2001,CLE,2000-11-28,7:30p,,Boston Celtics,L,,72,87,9,5,L 2
2001,CLE,2000-12-01,8:00p,@,Detroit Pistons,L,,93,103,9,6,L 3
2001,CLE,2000-12-02,7:30p,,Philadelphia 76ers,L,,78,112,9,7,L 4
2001,CLE,2000-12-05,7:30p,,Charlotte Hornets,W,,71,66,10,7,W 1
2001,CLE,2000-12-06,8:00p,@,Chicago Bulls,W,,92,88,11,7,W 2
2001,CLE,2000-12-09,7:30p,,Atlanta Hawks,W,,97,90,12,7,W 3
2001,CLE,2000-12-12,7:30p,,Dallas Mavericks,W,,92,87,13,7,W 4
2001,CLE,2000-12-15,7:00p,@,Indiana Pacers,W,,103,95,14,7,W 5
2001,CLE,2000-12-16,7:30p,,Utah Jazz,W,,99,92,15,7,W 6
2001,CLE,2000-12-20,8:30p,@,San Antonio Spurs,L,,77,94,15,8,L 1
2001,CLE,2000-12-22,7:30p,@,Miami Heat,L,,95,103,15,9,L 2
2001,CLE,2000-12-23,7:30p,@,Orlando Magic,L,,92,111,15,10,L 3
2001,CLE,2000-12-26,7:00p,@,Charlotte Hornets,L,OT,110,115,15,11,L 4
2001,CLE,2000-12-28,7:30p,,Milwaukee Bucks,L,,89,107,15,12,L 5
2001,CLE,2000-12-29,7:30p,@,Atlanta Hawks,W,,97,85,16,12,W 1
2001,CLE,2001-01-02,7:30p,,Houston Rockets,L,,95,100,16,13,L 1
2001,CLE,2001-01-03,8:00p,@,Milwaukee Bucks,L,,83,88,16,14,L 2
2001,CLE,2001-01-06,7:30p,,Philadelphia 76ers,L,,103,107,16,15,L 3
2001,CLE,2001-01-08,7:30p,,New Jersey Nets,W,,92,90,17,15,W 1
2001,CLE,2001-01-10,10:30p,@,Sacramento Kings,L,,103,108,17,16,L 1
2001,CLE,2001-01-12,10:30p,@,Los Angeles Lakers,L,,98,101,17,17,L 2
2001,CLE,2001-01-13,10:00p,@,Vancouver Grizzlies,L,,107,119,17,18,L 3
2001,CLE,2001-01-15,4:00p,@,Golden State Warriors,W,,107,101,18,18,W 1
2001,CLE,2001-01-16,10:00p,@,Portland Trail Blazers,L,,83,103,18,19,L 1
2001,CLE,2001-01-19,9:00p,@,Denver Nuggets,L,,88,91,18,20,L 2
2001,CLE,2001-01-22,7:30p,,Portland Trail Blazers,W,,84,58,19,20,W 1
2001,CLE,2001-01-24,7:30p,,Chicago Bulls,W,,94,86,20,20,W 2
2001,CLE,2001-01-27,8:00p,,Atlanta Hawks,L,,90,101,20,21,L 1
2001,CLE,2001-01-29,7:00p,@,Washington Wizards,L,,89,95,20,22,L 2
2001,CLE,2001-01-30,7:30p,,Los Angeles Lakers,L,,96,102,20,23,L 3
2001,CLE,2001-02-01,7:30p,,Minnesota Timberwolves,L,,81,90,20,24,L 4
2001,CLE,2001-02-03,7:30p,,Detroit Pistons,L,OT,81,88,20,25,L 5
2001,CLE,2001-02-04,6:00p,@,Boston Celtics,L,,82,103,20,26,L 6
2001,CLE,2001-02-07,7:30p,,San Antonio Spurs,L,,89,107,20,27,L 7
2001,CLE,2001-02-13,7:30p,,Toronto Raptors,L,,105,120,20,28,L 8
2001,CLE,2001-02-15,8:30p,@,Dallas Mavericks,L,,81,102,20,29,L 9
2001,CLE,2001-02-17,8:30p,@,Houston Rockets,L,,80,92,20,30,L 10
2001,CLE,2001-02-19,7:30p,,Chicago Bulls,W,,85,84,21,30,W 1
2001,CLE,2001-02-21,7:30p,,Los Angeles Clippers,L,,94,100,21,31,L 1
2001,CLE,2001-02-23,7:30p,,Indiana Pacers,L,,90,92,21,32,L 2
2001,CLE,2001-02-25,8:00p,@,Detroit Pistons,W,,101,94,22,32,W 1
2001,CLE,2001-02-27,7:00p,@,Toronto Raptors,L,,89,101,22,33,L 1
2001,CLE,2001-03-01,7:30p,,Seattle SuperSonics,L,OT,99,101,22,34,L 2
2001,CLE,2001-03-02,7:30p,@,Orlando Magic,L,,94,120,22,35,L 3
2001,CLE,2001-03-04,7:30p,,Miami Heat,L,,79,91,22,36,L 4
2001,CLE,2001-03-06,8:30p,@,Chicago Bulls,L,,74,87,22,37,L 5
2001,CLE,2001-03-07,7:30p,,Washington Wizards,L,,83,88,22,38,L 6
2001,CLE,2001-03-09,7:00p,@,Indiana Pacers,L,,84,99,22,39,L 7
2001,CLE,2001-03-11,7:30p,,Milwaukee Bucks,W,,124,110,23,39,W 1
2001,CLE,2001-03-13,7:30p,@,New York Knicks,L,,79,98,23,40,L 1
2001,CLE,2001-03-14,7:30p,,Orlando Magic,L,,87,97,23,41,L 2
2001,CLE,2001-03-16,7:30p,,Charlotte Hornets,W,,114,109,24,41,W 1
2001,CLE,2001-03-18,3:30p,@,Minnesota Timberwolves,L,,76,91,24,42,L 1
2001,CLE,2001-03-20,7:30p,,New York Knicks,L,,75,110,24,43,L 2
2001,CLE,2001-03-22,7:30p,,Vancouver Grizzlies,W,,109,95,25,43,W 1
2001,CLE,2001-03-24,7:30p,,Denver Nuggets,W,,117,105,26,43,W 2
2001,CLE,2001-03-26,10:00p,@,Seattle SuperSonics,L,,86,104,26,44,L 1
2001,CLE,2001-03-28,9:00p,@,Phoenix Suns,L,,94,103,26,45,L 2
2001,CLE,2001-03-30,9:00p,@,Utah Jazz,L,,88,95,26,46,L 3
2001,CLE,2001-03-31,10:30p,@,Los Angeles Clippers,L,,97,104,26,47,L 4
2001,CLE,2001-04-04,7:30p,,Toronto Raptors,L,,94,97,26,48,L 5
2001,CLE,2001-04-06,7:00p,@,Philadelphia 76ers,L,,88,96,26,49,L 6
2001,CLE,2001-04-07,7:30p,,Phoenix Suns,L,,98,102,26,50,L 7
2001,CLE,2001-04-10,7:30p,,Orlando Magic,W,,101,78,27,50,W 1
2001,CLE,2001-04-11,7:30p,@,Atlanta Hawks,L,,102,107,27,51,L 1
2001,CLE,2001-04-13,7:30p,@,New Jersey Nets,W,,97,91,28,51,W 1
2001,CLE,2001-04-15,1:00p,@,Washington Wizards,W,,106,98,29,51,W 2
2001,CLE,2001-04-16,7:30p,,New York Knicks,W,,80,78,30,51,W 3
2001,CLE,2001-04-18,7:30p,,Indiana Pacers,L,OT,101,105,30,52,L 1
2001,DAL,2000-10-31,8:00p,,Milwaukee Bucks,W,,97,93,1,0,W 1
2001,DAL,2000-11-02,8:00p,,Indiana Pacers,W,,94,88,2,0,W 2
2001,DAL,2000-11-04,8:00p,,Utah Jazz,L,,106,112,2,1,L 1
2001,DAL,2000-11-06,9:00p,@,Denver Nuggets,W,,108,96,3,1,W 1
2001,DAL,2000-11-08,8:00p,,Vancouver Grizzlies,L,,74,101,3,2,L 1
2001,DAL,2000-11-10,8:00p,,San Antonio Spurs,W,,79,77,4,2,W 1
2001,DAL,2000-11-12,9:00p,@,Sacramento Kings,L,,84,109,4,3,L 1
2001,DAL,2000-11-13,10:30p,@,Los Angeles Clippers,W,,90,76,5,3,W 1
2001,DAL,2000-11-15,9:00p,@,Phoenix Suns,L,,78,99,5,4,L 1
2001,DAL,2000-11-17,10:00p,@,Seattle SuperSonics,W,,99,95,6,4,W 1
2001,DAL,2000-11-18,10:00p,@,Vancouver Grizzlies,W,,91,88,7,4,W 2
2001,DAL,2000-11-20,9:00p,@,Utah Jazz,W,,107,98,8,4,W 3
2001,DAL,2000-11-21,8:00p,,Seattle SuperSonics,L,,110,116,8,5,L 1
2001,DAL,2000-11-25,8:00p,,Denver Nuggets,W,,108,84,9,5,W 1
2001,DAL,2000-11-28,8:00p,,Toronto Raptors,W,,107,93,10,5,W 2
2001,DAL,2000-11-30,10:00p,@,Portland Trail Blazers,L,,84,95,10,6,L 1
2001,DAL,2000-12-02,10:30p,@,Golden State Warriors,W,,97,78,11,6,W 1
2001,DAL,2000-12-03,9:30p,@,Los Angeles Lakers,L,,97,99,11,7,L 1
2001,DAL,2000-12-05,8:30p,@,Houston Rockets,L,,102,109,11,8,L 2
2001,DAL,2000-12-06,8:00p,,New York Knicks,W,,94,85,12,8,W 1
2001,DAL,2000-12-08,8:00p,,Chicago Bulls,W,,105,86,13,8,W 2
2001,DAL,2000-12-10,7:30p,@,New Jersey Nets,W,,99,73,14,8,W 3
2001,DAL,2000-12-12,7:30p,@,Cleveland Cavaliers,L,,87,92,14,9,L 1
2001,DAL,2000-12-13,7:00p,@,Indiana Pacers,L,,92,97,14,10,L 2
2001,DAL,2000-12-15,7:00p,@,Philadelphia 76ers,W,,112,94,15,10,W 1
2001,DAL,2000-12-17,7:00p,@,Detroit Pistons,W,,99,90,16,10,W 2
2001,DAL,2000-12-18,7:00p,@,Boston Celtics,W,,106,98,17,10,W 3
2001,DAL,2000-12-20,8:00p,,Portland Trail Blazers,W,,106,101,18,10,W 4
2001,DAL,2000-12-22,8:00p,,Los Angeles Lakers,L,,103,108,18,11,L 1
2001,DAL,2000-12-26,8:00p,,Seattle SuperSonics,W,,114,93,19,11,W 1
2001,DAL,2000-12-28,8:00p,,Los Angeles Clippers,W,,105,96,20,11,W 2
2001,DAL,2000-12-30,3:00p,,Houston Rockets,L,,99,114,20,12,L 1
2001,DAL,2001-01-03,8:00p,,Detroit Pistons,L,,104,107,20,13,L 2
2001,DAL,2001-01-05,7:00p,@,Toronto Raptors,W,,115,105,21,13,W 1
2001,DAL,2001-01-06,7:00p,@,Washington Wizards,W,,103,85,22,13,W 2
2001,DAL,2001-01-08,8:30p,@,Chicago Bulls,W,,104,91,23,13,W 3
2001,DAL,2001-01-10,8:00p,@,Minnesota Timberwolves,W,,106,86,24,13,W 4
2001,DAL,2001-01-11,8:00p,@,Milwaukee Bucks,L,,94,102,24,14,L 1
2001,DAL,2001-01-13,5:30p,,Phoenix Suns,L,,86,103,24,15,L 2
2001,DAL,2001-01-15,3:00p,,Sacramento Kings,L,,105,116,24,16,L 3
2001,DAL,2001-01-17,7:30p,@,Charlotte Hornets,W,,91,90,25,16,W 1
2001,DAL,2001-01-18,8:00p,,Orlando Magic,W,OT,115,106,26,16,W 2
2001,DAL,2001-01-20,8:00p,,Denver Nuggets,W,,97,79,27,16,W 3
2001,DAL,2001-01-23,8:00p,,Philadelphia 76ers,L,,98,114,27,17,L 1
2001,DAL,2001-01-25,8:00p,,Vancouver Grizzlies,W,,120,83,28,17,W 1
2001,DAL,2001-01-27,9:00p,@,Denver Nuggets,L,,100,102,28,18,L 1
2001,DAL,2001-02-01,8:00p,,Miami Heat,W,OT,95,91,29,18,W 1
2001,DAL,2001-02-03,8:00p,,Golden State Warriors,W,,101,95,30,18,W 2
2001,DAL,2001-02-05,7:30p,@,Atlanta Hawks,W,,91,81,31,18,W 3
2001,DAL,2001-02-07,7:30p,@,New York Knicks,L,2OT,93,96,31,19,L 1
2001,DAL,2001-02-13,8:30p,@,San Antonio Spurs,L,,92,104,31,20,L 2
2001,DAL,2001-02-15,8:30p,,Cleveland Cavaliers,W,,102,81,32,20,W 1
2001,DAL,2001-02-17,8:30p,,Washington Wizards,W,,112,105,33,20,W 2
2001,DAL,2001-02-20,8:30p,,Los Angeles Lakers,L,,109,119,33,21,L 1
2001,DAL,2001-02-22,8:30p,,Boston Celtics,W,,98,91,34,21,W 1
2001,DAL,2001-02-24,8:30p,,San Antonio Spurs,L,,104,107,34,22,L 1
2001,DAL,2001-02-26,10:30p,@,Los Angeles Clippers,W,,103,92,35,22,W 1
2001,DAL,2001-02-27,10:00p,@,Vancouver Grizzlies,W,,116,112,36,22,W 2
2001,DAL,2001-03-03,8:30p,,Houston Rockets,W,,100,95,37,22,W 3
2001,DAL,2001-03-05,7:30p,@,Orlando Magic,L,,81,95,37,23,L 1
2001,DAL,2001-03-07,7:30p,@,Miami Heat,W,,93,86,38,23,W 1
2001,DAL,2001-03-09,8:30p,,Golden State Warriors,W,,102,73,39,23,W 2
2001,DAL,2001-03-11,8:30p,,Los Angeles Clippers,W,,111,93,40,23,W 3
2001,DAL,2001-03-13,8:30p,,New Jersey Nets,W,,122,98,41,23,W 4
2001,DAL,2001-03-15,8:30p,,Minnesota Timberwolves,W,,103,83,42,23,W 5
2001,DAL,2001-03-17,8:30p,,Phoenix Suns,W,,109,99,43,23,W 6
2001,DAL,2001-03-20,8:30p,,Portland Trail Blazers,L,,88,96,43,24,L 1
2001,DAL,2001-03-21,8:00p,@,Minnesota Timberwolves,L,,97,109,43,25,L 2
2001,DAL,2001-03-24,8:30p,,Charlotte Hornets,W,,103,100,44,25,W 1
2001,DAL,2001-03-26,9:00p,@,Utah Jazz,W,,98,90,45,25,W 2
2001,DAL,2001-03-28,10:00p,@,Portland Trail Blazers,W,,94,84,46,25,W 3
2001,DAL,2001-03-30,10:30p,@,Los Angeles Lakers,L,,89,98,46,26,L 1
2001,DAL,2001-04-01,9:00p,@,Sacramento Kings,W,,119,107,47,26,W 1
2001,DAL,2001-04-03,8:30p,@,Houston Rockets,W,,109,97,48,26,W 2
2001,DAL,2001-04-05,8:30p,,Atlanta Hawks,W,,108,94,49,26,W 3
2001,DAL,2001-04-07,8:30p,,Utah Jazz,L,,103,116,49,27,L 1
2001,DAL,2001-04-10,8:30p,@,San Antonio Spurs,L,,79,91,49,28,L 2
2001,DAL,2001-04-11,10:00p,@,Phoenix Suns,L,,106,111,49,29,L 3
2001,DAL,2001-04-13,8:30p,,Sacramento Kings,W,,101,97,50,29,W 1
2001,DAL,2001-04-15,9:00p,@,Seattle SuperSonics,W,OT,107,99,51,29,W 2
2001,DAL,2001-04-16,10:30p,@,Golden State Warriors,W,,110,101,52,29,W 3
2001,DAL,2001-04-18,8:30p,,Minnesota Timberwolves,W,,120,100,53,29,W 4
2001,DAL,2001-04-21,3:00p,@,Utah Jazz,L,,86,88,0,1,L 1
2001,DAL,2001-04-24,10:30p,@,Utah Jazz,L,,98,109,0,2,L 2
2001,DAL,2001-04-28,3:00p,,Utah Jazz,W,,94,91,1,2,W 1
2001,DAL,2001-05-01,9:30p,,Utah Jazz,W,,107,77,2,2,W 2
2001,DAL,2001-05-03,9:00p,@,Utah Jazz,W,,84,83,3,2,W 3
2001,DAL,2001-05-05,6:30p,@,San Antonio Spurs,L,,78,94,3,3,L 1
2001,DAL,2001-05-07,8:00p,@,San Antonio Spurs,L,,86,100,3,4,L 2
2001,DAL,2001-05-09,9:30p,,San Antonio Spurs,L,,90,104,3,5,L 3
2001,DAL,2001-05-12,3:30p,,San Antonio Spurs,W,,112,108,4,5,W 1
2001,DAL,2001-05-14,8:00p,@,San Antonio Spurs,L,,87,105,4,6,L 1
2001,DEN,2000-11-01,10:00p,@,Seattle SuperSonics,L,,99,112,0,1,L 1
2001,DEN,2000-11-02,9:00p,,Golden State Warriors,W,,101,97,1,1,W 1
2001,DEN,2000-11-04,9:00p,,Phoenix Suns,L,,99,102,1,2,L 1
2001,DEN,2000-11-06,9:00p,,Dallas Mavericks,L,,96,108,1,3,L 2
2001,DEN,2000-11-08,9:00p,,Minnesota Timberwolves,W,OT,109,107,2,3,W 1
2001,DEN,2000-11-09,10:00p,@,Portland Trail Blazers,L,,91,107,2,4,L 1
2001,DEN,2000-11-12,9:00p,,Los Angeles Clippers,W,,95,79,3,4,W 1
2001,DEN,2000-11-14,10:30p,@,Los Angeles Lakers,L,,103,119,3,5,L 1
2001,DEN,2000-11-16,9:00p,,Chicago Bulls,W,,89,85,4,5,W 1
2001,DEN,2000-11-18,9:00p,,Los Angeles Lakers,W,,87,86,5,5,W 2
2001,DEN,2000-11-20,10:00p,@,Vancouver Grizzlies,W,,95,92,6,5,W 3
2001,DEN,2000-11-22,9:00p,@,Utah Jazz,L,,78,116,6,6,L 1
2001,DEN,2000-11-24,9:00p,,San Antonio Spurs,W,,102,92,7,6,W 1
2001,DEN,2000-11-25,8:00p,@,Dallas Mavericks,L,,84,108,7,7,L 1
2001,DEN,2000-11-29,8:00p,@,Minnesota Timberwolves,W,,107,100,8,7,W 1
2001,DEN,2000-11-30,9:00p,,Houston Rockets,L,OT,105,109,8,8,L 1
2001,DEN,2000-12-02,9:00p,,Seattle SuperSonics,W,,103,92,9,8,W 1
2001,DEN,2000-12-04,9:00p,,Philadelphia 76ers,W,,105,98,10,8,W 2
2001,DEN,2000-12-06,7:30p,@,Miami Heat,L,,78,95,10,9,L 1
2001,DEN,2000-12-07,7:30p,@,Orlando Magic,L,,93,103,10,10,L 2
2001,DEN,2000-12-09,7:30p,@,New York Knicks,L,,88,96,10,11,L 3
2001,DEN,2000-12-10,6:00p,@,Boston Celtics,L,OT,102,104,10,12,L 4
2001,DEN,2000-12-12,9:00p,,Miami Heat,L,,85,96,10,13,L 5
2001,DEN,2000-12-14,8:30p,@,San Antonio Spurs,W,,102,96,11,13,W 1
2001,DEN,2000-12-16,8:30p,@,Houston Rockets,W,,102,100,12,13,W 2
2001,DEN,2000-12-20,9:00p,,Detroit Pistons,W,,108,106,13,13,W 3
2001,DEN,2000-12-22,9:00p,,Portland Trail Blazers,W,,116,96,14,13,W 4
2001,DEN,2000-12-23,9:00p,@,Phoenix Suns,L,,93,102,14,14,L 1
2001,DEN,2000-12-26,9:00p,,Los Angeles Clippers,W,,109,108,15,14,W 1
2001,DEN,2000-12-28,9:00p,,Toronto Raptors,L,,93,94,15,15,L 1
2001,DEN,2000-12-30,10:00p,,Milwaukee Bucks,W,,120,113,16,15,W 1
2001,DEN,2001-01-03,10:30p,@,Golden State Warriors,W,,111,100,17,15,W 2
2001,DEN,2001-01-05,9:00p,,Utah Jazz,W,,100,87,18,15,W 3
2001,DEN,2001-01-07,9:00p,,Charlotte Hornets,W,,94,87,19,15,W 4
2001,DEN,2001-01-09,10:00p,@,Vancouver Grizzlies,W,,112,105,20,15,W 5
2001,DEN,2001-01-10,10:30p,@,Los Angeles Clippers,L,,86,92,20,16,L 1
2001,DEN,2001-01-12,9:00p,,Sacramento Kings,W,,106,93,21,16,W 1
2001,DEN,2001-01-15,9:00p,,Seattle SuperSonics,W,,122,111,22,16,W 2
2001,DEN,2001-01-17,9:00p,,Vancouver Grizzlies,W,,121,97,23,16,W 3
2001,DEN,2001-01-19,9:00p,,Cleveland Cavaliers,W,,91,88,24,16,W 4
2001,DEN,2001-01-20,8:00p,@,Dallas Mavericks,L,,79,97,24,17,L 1
2001,DEN,2001-01-23,9:00p,,Houston Rockets,W,,105,100,25,17,W 1
2001,DEN,2001-01-25,9:00p,@,Utah Jazz,L,,96,98,25,18,L 1
2001,DEN,2001-01-27,9:00p,,Dallas Mavericks,W,,102,100,26,18,W 1
2001,DEN,2001-01-29,9:00p,,Utah Jazz,L,,91,97,26,19,L 1
2001,DEN,2001-01-31,8:00p,@,Milwaukee Bucks,L,,111,116,26,20,L 2
2001,DEN,2001-02-02,7:00p,@,Indiana Pacers,L,,94,103,26,21,L 3
2001,DEN,2001-02-03,7:00p,@,Washington Wizards,W,,105,100,27,21,W 1
2001,DEN,2001-02-05,7:00p,@,Philadelphia 76ers,L,,80,99,27,22,L 1
2001,DEN,2001-02-06,7:30p,@,Detroit Pistons,L,,83,94,27,23,L 2
2001,DEN,2001-02-08,8:00p,@,Toronto Raptors,L,,92,99,27,24,L 3
2001,DEN,2001-02-13,9:00p,,New York Knicks,W,,96,77,28,24,W 1
2001,DEN,2001-02-16,10:30p,@,Sacramento Kings,L,,84,117,28,25,L 1
2001,DEN,2001-02-18,9:00p,,Washington Wizards,L,,98,101,28,26,L 2
2001,DEN,2001-02-20,10:00p,@,Portland Trail Blazers,L,,94,104,28,27,L 3
2001,DEN,2001-02-21,10:00p,@,Seattle SuperSonics,L,,98,127,28,28,L 4
2001,DEN,2001-02-24,9:00p,,Atlanta Hawks,W,,85,82,29,28,W 1
2001,DEN,2001-02-26,9:00p,,Orlando Magic,L,,86,93,29,29,L 1
2001,DEN,2001-02-28,10:30p,,Los Angeles Lakers,W,,107,101,30,29,W 1
2001,DEN,2001-03-02,9:00p,,Minnesota Timberwolves,L,,71,89,30,30,L 1
2001,DEN,2001-03-03,9:00p,@,Phoenix Suns,L,,82,97,30,31,L 2
2001,DEN,2001-03-05,10:30p,@,Los Angeles Clippers,L,,86,99,30,32,L 3
2001,DEN,2001-03-06,9:00p,,Phoenix Suns,L,,82,93,30,33,L 4
2001,DEN,2001-03-09,10:30p,@,Sacramento Kings,L,,104,110,30,34,L 5
2001,DEN,2001-03-12,10:30p,@,Golden State Warriors,W,,84,79,31,34,W 1
2001,DEN,2001-03-14,9:00p,,Indiana Pacers,W,,95,83,32,34,W 2
2001,DEN,2001-03-16,9:00p,,Boston Celtics,L,,83,87,32,35,L 1
2001,DEN,2001-03-18,10:00p,,New Jersey Nets,W,,98,84,33,35,W 1
2001,DEN,2001-03-23,8:00p,@,Minnesota Timberwolves,L,,90,101,33,36,L 1
2001,DEN,2001-03-24,7:30p,@,Cleveland Cavaliers,L,,105,117,33,37,L 2
2001,DEN,2001-03-26,8:30p,@,Chicago Bulls,W,OT,109,104,34,37,W 1
2001,DEN,2001-03-28,7:30p,@,New Jersey Nets,L,,96,99,34,38,L 1
2001,DEN,2001-03-30,7:30p,@,Charlotte Hornets,W,,103,96,35,38,W 1
2001,DEN,2001-03-31,7:30p,@,Atlanta Hawks,L,,88,99,35,39,L 1
2001,DEN,2001-04-03,9:00p,,Portland Trail Blazers,W,,94,92,36,39,W 1
2001,DEN,2001-04-05,9:00p,,San Antonio Spurs,L,,80,101,36,40,L 1
2001,DEN,2001-04-07,9:00p,,Vancouver Grizzlies,W,,98,97,37,40,W 1
2001,DEN,2001-04-10,8:30p,@,Houston Rockets,W,,100,99,38,40,W 2
2001,DEN,2001-04-13,9:00p,,Golden State Warriors,W,,108,92,39,40,W 3
2001,DEN,2001-04-14,8:30p,@,San Antonio Spurs,L,,95,111,39,41,L 1
2001,DEN,2001-04-17,10:30p,@,Los Angeles Lakers,L,,91,108,39,42,L 2
2001,DEN,2001-04-18,9:00p,,Sacramento Kings,W,,110,100,40,42,W 1
2001,DET,2000-10-31,8:00p,@,Toronto Raptors,W,,104,95,1,0,W 1
2001,DET,2000-11-01,7:00p,@,Boston Celtics,L,,83,103,1,1,L 1
2001,DET,2000-11-03,8:00p,,Sacramento Kings,L,,93,100,1,2,L 2
2001,DET,2000-11-04,8:30p,@,Milwaukee Bucks,L,,88,97,1,3,L 3
2001,DET,2000-11-08,7:00p,@,Philadelphia 76ers,L,,94,103,1,4,L 4
2001,DET,2000-11-09,7:30p,@,New Jersey Nets,W,,108,94,2,4,W 1
2001,DET,2000-11-11,7:00p,@,Indiana Pacers,L,,84,94,2,5,L 1
2001,DET,2000-11-12,6:00p,,Seattle SuperSonics,W,,101,92,3,5,W 1
2001,DET,2000-11-15,7:30p,,Indiana Pacers,L,,88,92,3,6,L 1
2001,DET,2000-11-17,7:30p,@,Charlotte Hornets,W,,96,89,4,6,W 1
2001,DET,2000-11-19,7:00p,,Charlotte Hornets,L,,96,105,4,7,L 1
2001,DET,2000-11-21,7:30p,@,Cleveland Cavaliers,L,,98,117,4,8,L 2
2001,DET,2000-11-24,8:00p,,Vancouver Grizzlies,W,,118,96,5,8,W 1
2001,DET,2000-11-26,7:00p,,Utah Jazz,L,,79,94,5,9,L 1
2001,DET,2000-11-29,7:30p,,New Jersey Nets,W,,97,76,6,9,W 1
2001,DET,2000-12-01,8:00p,,Cleveland Cavaliers,W,,103,93,7,9,W 2
2001,DET,2000-12-03,7:00p,,Washington Wizards,W,,93,87,8,9,W 3
2001,DET,2000-12-05,10:00p,@,Vancouver Grizzlies,L,,83,91,8,10,L 1
2001,DET,2000-12-06,10:00p,@,Seattle SuperSonics,W,,112,99,9,10,W 1
2001,DET,2000-12-09,10:00p,@,Portland Trail Blazers,L,,83,114,9,11,L 1
2001,DET,2000-12-10,9:30p,@,Los Angeles Lakers,L,,88,112,9,12,L 2
2001,DET,2000-12-13,7:30p,,Atlanta Hawks,W,,92,69,10,12,W 1
2001,DET,2000-12-15,8:00p,,Minnesota Timberwolves,L,,90,99,10,13,L 1
2001,DET,2000-12-17,7:00p,,Dallas Mavericks,L,,90,99,10,14,L 2
